Master Plan Ref.,Area,Branch,Order Ref.,BP Order ID,Customer,Project,Order QTY,Delivered QTY,Structural Element,Operator,Plant ID,Batch Report ID,DN ID,QTY,Driver ID,TM ID,Loading Date,Loading Time,Mix Design,Mix Code,Slump,Concrete Temperature,Water/Cement Ratio,Main Placement Method,Additional Placement Equipement,Pumping Equipment,MP ID,Approval Remarks,DN Type,DN Status
3,0,0,71,-0.25567308778368214,0.4315440282388336,-0.6070334063516208,-0.8614221904955305,-0.5392675318899066,5,0,1,-0.9864140741513917,708,0.7311746561814092,14,33,2,890,55,39,6,0.06180970272154841,-0.07612518493594612,1,0,0,11,7,0,3
6,0,0,148,1.3622737349990484,0.43154402823654936,-0.6070334343394959,-0.9597441256454162,-0.7781674620664321,1,1,0,1.0157984659774062,437,-0.37056665370627667,1,19,5,374,56,37,12,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
6,0,0,148,1.3622737349990484,0.43154402823654936,-0.6070334343394959,-0.9597441256454162,-0.7283966432796559,1,1,0,1.0158134527103917,439,0.7311746561814092,50,11,5,395,56,37,12,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
6,0,0,148,1.3622737349990484,0.43154402823654936,-0.6070334343394959,-0.9597441256454162,-0.688579988250235,1,1,0,1.0158284394433772,441,-0.37056665370627667,25,1,5,404,56,37,12,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,0
6,0,0,148,1.3622737349990484,0.43154402823654936,-0.6070334343394959,-0.9597441256454162,-0.688579988250235,1,1,0,1.0158284394433772,442,-0.37056665370627667,25,1,5,404,56,37,12,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
2,0,0,40,-0.9218864854001007,0.4315440282357569,-0.6070334434783937,-0.9058256450793498,-0.6189008419487485,14,2,1,-0.9869236230728985,643,-1.4723079635939627,7,8,1,674,38,34,5,0.06180970272154841,-0.3393079789085739,1,0,0,6,4,0,3
2,0,0,40,-0.9218864854001007,0.4315440282357569,-0.6070334434783937,-0.9058256450793498,-0.7234195614009783,14,2,1,-0.9870435169367824,627,-0.37056665370627667,39,4,1,588,38,34,5,0.06180970272154841,-0.3393079789085739,1,0,0,6,4,0,3
2,0,0,40,-0.9218864854001007,0.4315440282357569,-0.6070334434783937,-0.9058256450793498,-0.7632362164303993,14,2,1,-0.9870659970362606,624,1.282045311125252,11,12,1,562,38,34,5,0.06180970272154841,-0.3393079789085739,1,0,0,6,4,0,3
2,0,0,40,-0.9218864854001007,0.4315440282357569,-0.6070334434783937,-0.9058256450793498,-0.688579988250235,14,2,1,-0.9869985567378259,633,-0.9214373086501196,27,5,1,622,38,34,5,0.06180970272154841,-0.3393079789085739,1,0,0,6,4,0,3
2,0,0,40,-0.9218864854001007,0.4315440282357569,-0.6070334434783937,-0.9058256450793498,-0.6487633332208141,14,2,1,-0.986938609805884,641,-0.37056665370627667,6,23,1,656,38,34,5,0.06180970272154841,-0.3393079789085739,1,0,0,6,4,0,3
2,0,0,40,-0.9218864854001007,0.4315440282357569,-0.6070334434783937,-0.9058256450793498,-0.6089466781913933,14,2,1,-0.9868561827744637,652,-3.6757905833693343,61,31,1,740,38,34,5,0.06180970272154841,-0.3393079789085739,1,0,0,6,4,0,3
5,0,0,128,0.9244763594225448,0.431544028237202,-0.6070334097787076,-0.9629158009728318,-0.7682132983090768,14,2,1,-0.9849228942193352,902,0.7311746561814092,9,30,4,633,13,43,5,0.06180970272154841,1.2397887849271956,2,3,2,13,5,0,3
5,0,0,128,0.9244763594225448,0.431544028237202,-0.6070334097787076,-0.9629158009728318,-0.6985341520075903,14,1,0,1.015663585380537,419,-0.37056665370627667,20,18,4,695,13,43,5,0.06180970272154841,1.2397887849271956,2,3,2,13,5,0,3
5,0,0,128,0.9244763594225448,0.431544028237202,-0.6070334097787076,-0.9629158009728318,-0.7383508070370112,14,1,0,1.015656092014044,418,-1.4723079635939627,54,13,4,685,13,43,5,0.06180970272154841,1.2397887849271956,2,3,2,13,5,0,3
2,0,0,42,-0.8838171483934482,0.4315440282379012,-0.6070334177752433,-1.0009759049018199,-0.7433278889156888,3,2,1,-0.9868337026749855,655,-3.1249199284254914,35,30,1,752,58,70,5,0.06180970272154841,0.976605990954567,1,0,0,3,7,0,3
2,0,0,42,-0.8838171483934482,0.4315440282379012,-0.6070334177752433,-1.0009759049018199,-0.7582591345517217,3,2,1,-0.9868936496069275,647,-1.4723079635939627,3,27,1,698,58,70,5,0.06180970272154841,0.976605990954567,1,0,0,3,7,0,3
2,0,0,42,-0.8838171483934482,0.4315440282379012,-0.6070334177752433,-1.0009759049018199,-0.7881216258237873,3,2,1,-0.9869535965388695,639,-1.4723079635939627,29,25,1,648,58,70,5,0.06180970272154841,0.976605990954567,1,0,0,3,7,0,3
5,0,0,139,1.171927049965786,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.5293133681325514,0,0,1,-0.984368385098872,968,0.7311746561814092,45,6,5,11,60,72,5,0.06180970272154841,0.3186490060229966,1,0,0,4,7,0,3
5,0,0,139,1.171927049965786,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.5790841869193275,0,0,1,-0.9845332391617124,947,-0.37056665370627667,2,19,4,879,60,72,5,0.06180970272154841,0.3186490060229966,1,0,0,4,7,0,3
5,0,0,139,1.171927049965786,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.7682132983090768,0,0,1,-0.9846156661931327,937,0.7311746561814092,52,11,4,849,60,72,5,0.06180970272154841,0.3186490060229966,1,0,0,4,7,2,3
5,0,0,139,1.171927049965786,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.6686716607355245,0,0,1,-0.9845632126276834,943,0.7311746561814092,45,6,4,862,60,72,5,0.06180970272154841,0.3186490060229966,1,0,0,4,7,0,3
5,0,0,139,1.171927049965786,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.6189008419487485,0,0,1,-0.9845482258946979,945,0.7311746561814092,3,27,4,870,60,72,5,0.06180970272154841,0.3186490060229966,1,0,0,4,7,0,3
5,0,0,139,1.171927049965786,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.7184424795223007,0,0,1,-0.9845931860936544,940,0.7311746561814092,49,9,4,856,60,72,5,0.06180970272154841,0.3186490060229966,1,0,0,4,7,2,3
4,0,0,110,0.5628176578593462,0.431544028237808,-0.6070334189176055,-0.9882892035921572,-0.7184424795223007,1,1,0,1.0154312910192618,392,0.7311746561814092,57,29,4,223,13,31,5,0.06180970272154841,0.8450145939682528,2,3,2,13,7,0,3
4,0,0,110,0.5628176578593462,0.431544028237808,-0.6070334189176055,-0.9882892035921572,-0.7682132983090768,1,0,1,-0.9852526023450161,858,0.7311746561814092,14,33,4,128,13,31,5,0.06180970272154841,0.8450145939682528,2,3,2,13,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.688579988250235,15,0,1,-0.9864590343503482,702,0.7311746561814092,60,10,2,855,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.5492216956472619,15,0,1,-0.98643655425087,705,-0.37056665370627667,54,13,2,867,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.033096884158018924,15,1,0,1.0140600049510893,216,-0.37056665370627667,5,4,2,940,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.28543635607734835,15,1,0,1.0140225381186254,211,-0.37056665370627667,31,15,2,904,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.5890383506766828,15,0,1,-0.9864440476173627,704,0.7311746561814092,3,27,2,860,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.21724891366909063,15,1,0,1.0140749916840748,218,0.7311746561814092,60,10,2,972,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.4994508768604857,15,0,1,-0.9864290608843772,706,0.7311746561814092,46,20,2,880,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.1958488822611513,15,1,0,1.014037524851611,213,0.7311746561814092,18,32,2,920,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.4646113037097424,15,0,1,-0.9864215675178845,707,-0.9214373086501196,28,5,2,885,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.7383508070370112,15,0,1,-0.986466527716841,701,0.7311746561814092,35,30,2,851,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.7881216258237873,15,0,1,-0.9864740210833337,700,-1.4723079635939627,34,1,2,848,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.1674780948823145,15,0,1,-0.9863466338529571,717,-1.4723079635939627,34,1,2,965,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.006719770871401983,15,0,1,-0.9863616205859425,715,0.7311746561814092,35,30,2,938,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.14607806347437516,15,0,1,-0.986376607318928,713,0.7311746561814092,8,7,2,922,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.6388091694634589,15,0,1,-0.9864515409838555,703,0.7311746561814092,38,26,2,857,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.32525301110676924,15,0,1,-0.9863990874184062,710,-0.37056665370627667,24,35,2,898,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.1376156036102488,15,1,0,1.014067498317582,217,1.282045311125252,55,14,2,962,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.3650696661361902,15,1,0,1.01400755138564,208,0.7311746561814092,10,6,2,891,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,2
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.05649058965817812,15,1,0,1.0140525115845964,215,0.7311746561814092,49,9,2,934,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.3650696661361902,15,1,0,1.01400755138564,209,0.7311746561814092,45,6,2,891,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,2,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.26701973245586674,15,0,1,-0.9863391404864643,718,0.7311746561814092,38,26,2,977,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.08286770294479506,15,0,1,-0.9863541272194498,716,0.7311746561814092,41,24,2,953,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.24561970104792744,15,0,1,-0.9863841006854207,712,-0.37056665370627667,12,17,2,913,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.41484048492296627,15,0,1,-0.986406580784899,709,0.7311746561814092,29,25,2,892,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
3,0,0,75,-0.16049974526705096,0.4315440282358967,-0.6070334423360315,1.1684500190504972,-0.10626140844495426,15,0,1,-0.9863691139524352,714,-0.37056665370627667,2,19,2,929,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,7,7,0,3
2,0,0,58,-0.560227783836902,0.4315440282358967,-0.6070334423360315,-0.8614221904955305,-0.534290450011229,9,1,0,1.0135279759301041,148,-0.37056665370627667,9,30,2,269,17,58,9,0.06180970272154841,0.976605990954567,1,1,0,4,7,0,3
2,0,0,58,-0.560227783836902,0.4315440282358967,-0.6070334423360315,-0.8614221904955305,-0.5741071050406499,9,1,0,1.013445548898684,136,0.7311746561814092,30,29,2,162,17,58,9,0.06180970272154841,0.976605990954567,1,1,0,4,7,0,3
2,0,0,58,-0.560227783836902,0.4315440282358967,-0.6070334423360315,-0.8614221904955305,-0.7234195614009783,9,0,1,-0.9867138088111016,671,-0.37056665370627667,54,13,2,19,17,58,9,0.06180970272154841,0.976605990954567,1,1,0,4,7,0,3
2,0,0,58,-0.560227783836902,0.4315440282358967,-0.6070334423360315,-0.8614221904955305,-0.623877923827426,9,0,1,-0.9866913287116233,674,0.7311746561814092,60,10,2,145,17,58,9,0.06180970272154841,0.976605990954567,1,1,0,4,7,0,3
2,0,0,58,-0.560227783836902,0.4315440282358967,-0.6070334423360315,-0.8614221904955305,-0.6736487426142022,9,1,0,1.0133930953332349,132,0.7311746561814092,14,33,2,77,17,58,9,0.06180970272154841,0.976605990954567,1,1,0,4,7,0,3
2,0,0,58,-0.560227783836902,0.4315440282358967,-0.6070334423360315,-0.8614221904955305,-0.7632362164303993,9,0,1,-0.9867287955440871,669,1.282045311125252,55,14,2,1,17,58,9,0.06180970272154841,0.976605990954567,1,1,0,4,7,0,3
3,0,0,74,-0.17953441377037718,-2.3172606607151356,1.6473557221272224,-1.0326926581759766,-0.7930987077024649,14,2,1,-0.9865114879157975,695,-2.0231786185378056,55,14,2,760,6,26,5,0.06180970272154841,1.3713801819135099,2,3,2,13,5,0,3
1,0,0,7,-1.5880998830165192,0.4315440282386471,-0.6070334086363454,-1.0358643335033921,-0.7930987077024649,13,1,0,1.0125987984850036,35,-2.0231786185378056,58,34,0,458,25,27,0,-16.17868968736343,-0.20771658192226036,2,3,2,13,9,0,3
5,0,0,122,0.8102683484025873,0.4315440282388336,-0.6070334063516208,-0.6711216708505904,-0.7781674620664321,10,2,1,-0.9850427880832192,886,-0.37056665370627667,36,28,4,535,20,28,5,0.06180970272154841,-0.07612518493594612,1,0,0,8,7,2,3
5,0,0,122,0.8102683484025873,0.4315440282388336,-0.6070334063516208,-0.6711216708505904,-0.7383508070370112,10,2,1,-0.9850427880832192,885,-0.37056665370627667,36,28,4,535,20,28,5,0.06180970272154841,-0.07612518493594612,1,0,0,8,7,0,2
5,0,0,114,0.6389563318726512,0.4315440282383674,-0.6070334120634321,-0.9565724503180005,-0.7781674620664321,1,1,0,1.0156186251815804,415,-0.37056665370627667,27,22,4,344,15,9,5,0.06180970272154841,1.2397887849271956,1,0,0,3,7,0,3
5,0,0,114,0.6389563318726512,0.4315440282383674,-0.6070334120634321,-0.9565724503180005,-0.7283966432796559,1,2,1,-0.9851476952141176,872,0.7311746561814092,56,2,4,401,15,9,5,0.06180970272154841,1.2397887849271956,1,0,0,3,7,0,3
5,0,0,114,0.6389563318726512,0.4315440282383674,-0.6070334120634321,-0.9565724503180005,-0.7184424795223007,1,2,1,-0.9850352947167265,887,-3.6757905833693343,58,34,4,538,15,9,5,0.06180970272154841,1.2397887849271956,1,0,0,3,7,0,3
1,0,0,22,-1.3025798554666255,0.4315440282379012,-0.6070334177752433,-0.9851175282647415,-0.7184424795223007,12,1,0,1.0128910397782207,75,0.7311746561814092,45,6,0,883,22,69,5,0.06180970272154841,0.976605990954567,1,0,0,4,7,0,3
1,0,0,22,-1.3025798554666255,0.4315440282379012,-0.6070334177752433,-0.9851175282647415,-0.7682132983090768,12,1,0,1.0128685596787426,72,0.7311746561814092,30,29,0,868,22,69,5,0.06180970272154841,0.976605990954567,1,0,0,4,7,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.6112252973130223,14,1,0,1.014449660008712,266,0.7311746561814092,9,30,3,322,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.1483566825960048,14,1,0,1.0143672329772917,255,-0.37056665370627667,48,31,3,263,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.3167905512426429,14,0,1,-0.9863316471199716,719,0.7311746561814092,3,27,2,1003,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.5315919872541808,14,1,0,1.0144346732757266,264,0.7311746561814092,15,20,3,315,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.655625576606921,14,1,0,1.014277312579379,243,-0.37056665370627667,1,19,3,185,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.44619468008826085,14,0,1,-0.9863241537534788,720,0.7311746561814092,46,20,2,1012,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.0733069968016402,14,0,1,-0.9862717001880296,727,0.7311746561814092,14,33,3,60,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.1881733376254258,14,1,0,1.0143747263437846,256,-0.37056665370627667,21,3,3,270,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.566038102790724,14,1,0,1.0142548324799006,240,-0.37056665370627667,24,35,3,168,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.5457363176618131,14,1,0,1.014119951883031,222,0.7311746561814092,45,6,2,1026,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.6510419523424433,14,1,0,1.0144571533752047,267,-0.37056665370627667,39,4,3,324,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.2379441564122016,14,1,0,1.0143822197102772,257,0.7311746561814092,50,11,3,274,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.436633973945106,14,1,0,1.0142248590139296,236,-0.9214373086501196,28,5,3,108,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.1085400275665838,14,1,0,1.014359739610799,254,0.7311746561814092,17,33,3,257,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.495965498875037,14,1,0,1.0141124585165384,221,0.7311746561814092,45,6,2,1019,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.8298234423606374,14,1,0,1.0143072860453497,247,1.282045311125252,11,12,3,219,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.4017944007943626,14,1,0,1.014217365647437,235,0.7311746561814092,45,6,3,103,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.6158089215775,14,1,0,1.0142623258463934,241,0.7311746561814092,8,7,3,176,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.7099800196581744,14,1,0,1.0141424319825094,225,0.7311746561814092,8,7,3,14,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.3566072062720638,14,1,0,1.014097471783553,219,-0.37056665370627667,61,31,2,1004,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.2126652894046133,14,1,0,1.0142023789144514,233,0.7311746561814092,52,11,3,80,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.023536178014864,14,1,0,1.014179898814973,230,0.7311746561814092,60,10,3,55,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.36734828525782,14,1,0,1.0144046998097556,260,-0.37056665370627667,13,21,3,290,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.9343421618128673,14,1,0,1.0143222727783352,249,0.7311746561814092,47,10,3,233,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.0587692087798075,14,1,0,1.0143522462443062,253,0.7311746561814092,43,27,3,251,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.1230778155884162,14,0,1,-0.9862642068215368,728,0.7311746561814092,3,27,3,72,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.5614544785262465,14,1,0,1.0144421666422192,265,-1.4723079635939627,7,8,3,319,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.7497966746875953,14,1,0,1.014149925349002,226,-0.37056665370627667,2,19,3,23,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.327531630228399,14,1,0,1.0143972064432627,259,0.7311746561814092,26,26,3,283,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.526221447761303,14,1,0,1.014239845746915,238,0.7311746561814092,30,29,3,157,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.8891549672905684,14,1,0,1.0141649120819876,228,0.7311746561814092,41,24,3,34,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.7253047229084075,14,1,0,1.0142922993123642,245,-0.37056665370627667,39,4,3,204,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.7750755416951838,14,1,0,1.014299792678857,246,0.7311746561814092,16,24,3,210,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.964204653084933,14,1,0,1.014329766144828,250,-1.4723079635939627,25,1,3,241,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.7995674934743714,14,0,1,-0.9862941802875078,724,0.7311746561814092,49,9,3,25,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.3964238613014847,14,1,0,1.0141049651500456,220,-0.37056665370627667,54,13,2,1013,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.9737653592280879,14,1,0,1.0141724054484804,229,-1.4723079635939627,34,1,3,47,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,2.4071649402872404,14,1,0,1.0144121931762482,261,-0.37056665370627667,51,35,3,294,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.6203925458419773,14,1,0,1.0141349386160166,224,-0.37056665370627667,31,15,3,4,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.476450628974527,14,1,0,1.0142323523804224,237,-0.37056665370627667,20,18,3,139,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,1.6854880678789865,14,1,0,1.0142848059458716,244,-1.4723079635939627,7,8,3,194,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
3,0,0,81,-0.046291734247093506,0.4315440282358967,-0.6070334423360315,1.1684500190504972,0.8393841485037923,14,0,1,-0.9862866869210151,725,-0.37056665370627667,5,4,3,31,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,5,5,0,3
